time,x,y,z
10.628,-0.01,0.04,-1.06
10.634,-0.00,0.03,-1.07
10.634,0.00,0.00,-1.06
10.635,-0.03,0.00,-1.05
10.637,0.01,0.02,-1.06
10.638,0.00,-0.01,-1.06
10.639,-0.01,0.03,-1.05
10.640,-0.01,-0.00,-1.05
10.641,-0.01,0.02,-1.05
10.642,-0.02,0.02,-1.06
10.646,-0.01,0.02,-1.05
10.648,-0.01,0.02,-1.04
10.653,-0.01,0.04,-1.05
10.675,-0.00,0.03,-1.04
10.677,-0.01,0.03,-1.03
10.678,-0.01,0.02,-1.04
10.679,0.00,0.02,-1.03
10.680,-0.02,0.02,-1.05
10.684,-0.02,0.02,-1.05
10.685,-0.03,0.02,-1.04
10.690,-0.02,0.03,-1.06
10.694,-0.01,0.02,-1.06
10.723,-0.02,0.03,-1.05
10.727,0.00,0.02,-1.06
10.728,-0.02,0.03,-1.07
10.729,-0.02,0.02,-1.07
10.730,-0.00,0.03,-1.08
10.731,-0.00,0.04,-1.08
10.733,-0.03,0.02,-1.09
10.734,-0.01,0.02,-1.09
10.735,-0.01,0.04,-1.11
10.736,-0.00,0.01,-1.11
10.773,-0.00,0.00,-1.12
10.775,-0.02,0.03,-1.12
10.783,-0.01,0.01,-1.13
10.787,-0.00,0.02,-1.13
10.789,-0.02,0.02,-1.14
10.791,-0.02,0.04,-1.14
10.793,-0.01,0.03,-1.13
10.794,-0.02,0.04,-1.15
10.796,0.01,0.00,-1.13
10.798,-0.06,0.04,-1.15
10.800,-0.02,0.02,-1.17
10.802,-0.02,0.01,-1.15
10.803,-0.02,0.03,-1.16
10.805,-0.03,0.03,-1.16
10.806,-0.02,0.03,-1.18
10.807,-0.03,0.02,-1.19
10.826,-0.02,0.02,-1.19
10.829,-0.04,0.03,-1.20
10.830,-0.01,0.03,-1.21
10.831,-0.03,0.04,-1.23
10.833,-0.03,0.05,-1.23
10.834,-0.01,0.04,-1.24
10.838,-0.03,0.05,-1.25
10.862,-0.03,0.04,-1.26
10.864,-0.01,0.05,-1.27
10.866,-0.03,0.05,-1.29
10.867,-0.02,0.05,-1.31
10.869,-0.03,0.04,-1.30
10.870,-0.01,0.06,-1.33
10.872,-0.02,0.06,-1.33
10.874,-0.01,0.04,-1.33
10.893,-0.01,0.07,-1.35
10.896,-0.02,0.05,-1.36
10.897,-0.03,0.05,-1.38
10.898,-0.04,0.06,-1.40
10.899,-0.02,0.05,-1.41
10.900,-0.02,0.02,-1.42
10.904,-0.03,0.01,-1.43
10.927,-0.05,0.03,-1.43
10.930,-0.04,0.02,-1.46
10.931,-0.03,0.02,-1.46
10.932,-0.04,0.03,-1.47
10.934,-0.05,0.01,-1.47
10.935,-0.04,0.04,-1.47
10.936,-0.02,0.04,-1.48
10.940,-0.02,0.04,-1.49
10.948,-0.01,0.05,-1.48
10.949,-0.03,0.07,-1.46
10.953,-0.01,0.04,-1.47
10.959,-0.01,0.04,-1.45
10.979,-0.01,0.05,-1.45
10.981,-0.02,0.01,-1.45
10.982,-0.01,-0.01,-1.43
10.984,-0.02,-0.02,-1.41
10.985,-0.01,-0.02,-1.38
10.986,-0.02,-0.03,-1.38
10.988,-0.01,-0.02,-1.37
11.007,-0.02,-0.00,-1.35
11.010,-0.03,0.03,-1.34
11.012,-0.03,0.03,-1.33
11.013,0.00,0.04,-1.32
11.015,-0.02,0.06,-1.31
11.016,-0.03,0.05,-1.31
11.043,-0.02,0.05,-1.32
11.047,-0.01,0.01,-1.30
11.049,-0.01,0.03,-1.29
11.050,0.00,-0.01,-1.29
11.051,-0.01,-0.01,-1.30
11.053,0.00,-0.01,-1.29
11.067,-0.01,-0.02,-1.29
11.069,-0.02,-0.01,-1.30
11.072,-0.02,0.00,-1.30
11.074,-0.02,0.04,-1.30
11.077,-0.01,0.03,-1.30
11.079,-0.01,0.04,-1.30
11.082,0.00,0.05,-1.32
11.083,-0.01,0.05,-1.31
11.086,-0.01,0.03,-1.31
11.087,-0.01,0.02,-1.33
11.092,-0.01,0.00,-1.33
11.095,-0.02,0.00,-1.34
11.099,-0.00,-0.03,-1.33
11.103,-0.01,-0.02,-1.33
11.107,-0.00,-0.03,-1.33
11.133,-0.03,-0.01,-1.33
11.139,-0.01,0.00,-1.34
11.145,0.01,0.02,-1.33
11.152,0.01,0.04,-1.33
11.165,-0.01,0.04,-1.34
11.167,0.01,0.04,-1.33
11.167,-0.01,0.03,-1.34
11.168,-0.01,0.02,-1.33
11.169,-0.00,0.03,-1.31
11.170,0.00,-0.01,-1.33
11.171,0.02,-0.01,-1.33
11.172,0.00,-0.04,-1.34
11.173,0.01,-0.02,-1.33
11.174,0.00,0.01,-1.33
11.175,0.01,0.02,-1.33
11.189,0.01,0.01,-1.35
11.191,0.02,0.02,-1.34
11.193,0.00,0.04,-1.35
11.194,-0.02,0.05,-1.33
11.210,-0.01,0.06,-1.34
11.213,0.01,0.02,-1.35
11.214,0.00,0.02,-1.34
11.214,-0.02,0.01,-1.35
11.215,-0.01,-0.00,-1.34
11.218,-0.01,-0.01,-1.36
11.223,0.01,-0.02,-1.36
11.244,-0.01,0.01,-1.35
11.246,-0.00,0.02,-1.36
11.247,-0.01,0.02,-1.36
11.250,-0.03,0.03,-1.36
11.251,-0.00,0.05,-1.37
11.252,-0.00,0.04,-1.36
11.254,-0.01,0.03,-1.37
11.272,0.00,0.03,-1.36
11.276,-0.02,0.02,-1.36
11.282,-0.01,0.04,-1.37
11.283,-0.01,-0.00,-1.37
11.284,0.01,0.01,-1.36
11.286,-0.02,0.00,-1.36
11.287,-0.01,-0.01,-1.36
11.297,-0.02,0.01,-1.36
11.298,-0.00,0.02,-1.37
11.299,-0.02,0.02,-1.37
11.302,-0.01,0.03,-1.37
11.306,-0.02,0.03,-1.36
11.334,-0.01,0.05,-1.38
11.339,-0.00,0.02,-1.36
11.343,-0.01,0.03,-1.37
11.345,-0.01,0.01,-1.38
11.346,-0.00,0.01,-1.37
11.349,-0.02,-0.00,-1.37
11.350,-0.00,0.00,-1.37
11.351,-0.00,-0.00,-1.38
11.351,-0.01,0.00,-1.37
11.352,-0.00,0.01,-1.38
11.366,-0.00,0.02,-1.39
11.367,-0.00,0.02,-1.37
11.368,0.00,0.01,-1.39
11.369,-0.00,0.02,-1.38
11.373,-0.00,0.02,-1.40
11.377,0.00,0.02,-1.39
11.393,-0.01,0.02,-1.39
11.395,-0.02,0.02,-1.39
11.396,-0.00,0.01,-1.40
11.397,-0.02,0.02,-1.39
11.402,-0.01,0.02,-1.39
11.405,-0.01,0.02,-1.40
11.409,-0.01,0.00,-1.41
11.436,-0.01,0.04,-1.39
11.441,-0.00,0.03,-1.40
11.444,-0.01,0.04,-1.40
11.446,-0.02,0.01,-1.39
11.453,0.01,0.02,-1.40
11.454,-0.01,0.01,-1.39
11.455,-0.02,0.00,-1.40
11.456,0.00,0.02,-1.40
11.457,-0.02,0.03,-1.39
11.459,-0.00,0.01,-1.40
11.460,-0.01,0.01,-1.39
11.468,-0.01,0.01,-1.39
11.469,0.00,0.01,-1.38
11.471,-0.01,0.01,-1.36
11.475,0.00,0.01,-1.37
11.494,0.00,0.02,-1.36
11.495,-0.01,0.00,-1.35
11.506,0.01,0.02,-1.35
11.507,0.00,0.02,-1.35
11.509,-0.01,0.02,-1.35
11.510,0.00,0.03,-1.34
11.512,-0.00,0.02,-1.33
11.514,0.00,0.01,-1.32
11.515,-0.00,0.01,-1.33
11.546,0.02,0.01,-1.32
11.549,-0.00,0.01,-1.32
11.550,0.01,0.01,-1.32
11.552,0.00,0.02,-1.30
11.555,-0.01,0.01,-1.31
11.559,-0.02,0.02,-1.31
11.563,0.01,0.02,-1.28
11.567,0.01,0.03,-1.29
11.570,-0.00,0.02,-1.29
11.574,0.01,0.02,-1.29
11.578,-0.00,0.02,-1.28
11.580,0.00,0.03,-1.28
11.581,0.00,0.01,-1.29
11.583,0.00,0.01,-1.28
11.585,-0.01,0.01,-1.27
11.586,0.01,0.01,-1.29
11.593,-0.00,0.01,-1.28
11.596,0.00,0.01,-1.27
11.622,0.01,0.01,-1.27
11.629,0.01,0.01,-1.29
11.630,0.01,0.03,-1.28
11.631,-0.00,0.00,-1.28
11.633,-0.01,0.02,-1.30
11.634,-0.01,0.01,-1.28
11.635,-0.02,0.03,-1.29
11.640,0.01,0.02,-1.28
11.641,0.00,0.00,-1.30
11.645,-0.01,0.03,-1.30
11.653,0.01,0.01,-1.30
11.663,0.01,-0.00,-1.30
11.664,-0.01,0.06,-1.30
11.666,0.00,0.02,-1.30
11.667,-0.01,0.02,-1.31
11.669,-0.01,0.01,-1.31
11.670,-0.01,0.03,-1.31
11.702,-0.01,0.00,-1.31
11.707,-0.00,0.03,-1.32
11.711,-0.00,0.01,-1.32
11.714,-0.01,0.03,-1.34
11.718,0.01,0.02,-1.33
11.723,0.00,0.01,-1.32
11.726,0.03,0.01,-1.33
11.731,-0.01,0.00,-1.33
11.734,0.00,0.00,-1.33
11.736,-0.02,0.03,-1.33
11.738,0.01,0.01,-1.33
11.739,-0.00,0.04,-1.34
11.740,-0.01,0.01,-1.33
11.741,-0.01,0.03,-1.34
11.742,0.01,0.03,-1.33
11.743,0.01,0.01,-1.32
11.746,-0.00,0.03,-1.33
11.767,-0.00,0.02,-1.33
11.777,-0.02,0.01,-1.33
11.780,-0.00,0.02,-1.33
11.786,-0.00,-0.00,-1.32
11.790,-0.01,0.01,-1.33
11.793,-0.01,0.02,-1.34
11.797,-0.00,0.02,-1.34
11.801,-0.01,0.01,-1.33
11.804,-0.01,0.02,-1.34
11.806,-0.01,0.01,-1.32
11.808,-0.01,0.02,-1.31
11.809,0.00,0.01,-1.33
11.811,-0.01,0.03,-1.33
11.812,-0.00,0.01,-1.32
11.813,-0.01,0.02,-1.32
11.836,0.01,0.04,-1.33
11.837,-0.00,0.02,-1.32
11.840,-0.01,0.01,-1.33
11.842,-0.01,0.02,-1.33
11.843,0.00,0.04,-1.34
11.844,-0.01,0.04,-1.32
11.846,0.01,0.01,-1.33
11.848,0.00,0.03,-1.33
11.883,-0.00,0.02,-1.32
11.888,-0.00,0.03,-1.33
11.889,-0.00,0.01,-1.32
11.889,-0.01,0.01,-1.34
11.890,-0.01,0.01,-1.33
11.891,0.00,0.03,-1.34
11.892,-0.01,0.02,-1.33
11.893,-0.01,0.02,-1.33
11.894,0.00,0.02,-1.34
11.896,0.00,0.01,-1.34
11.897,-0.01,0.00,-1.34
11.898,-0.00,0.01,-1.34
11.915,-0.01,0.01,-1.34
11.916,-0.00,0.01,-1.33
11.917,-0.04,0.00,-1.35
11.918,-0.02,0.02,-1.34
11.921,-0.01,0.01,-1.35
11.925,-0.02,0.02,-1.32
11.930,-0.01,0.02,-1.33
11.950,-0.01,0.02,-1.33
11.951,-0.01,0.02,-1.35
11.953,0.00,0.03,-1.32
11.954,0.01,0.01,-1.33
11.955,-0.02,0.02,-1.33
11.957,-0.00,0.02,-1.33
11.969,-0.01,0.02,-1.33
11.971,0.00,0.01,-1.34
11.972,-0.01,0.00,-1.32
11.974,-0.00,0.00,-1.33
11.979,-0.03,0.02,-1.32
11.984,0.00,-0.00,-1.32
12.001,-0.04,0.01,-1.33
12.002,0.01,0.01,-1.33
12.003,-0.02,0.02,-1.31
12.005,-0.02,0.02,-1.32
12.006,-0.02,0.02,-1.31
12.010,-0.01,0.01,-1.32
12.013,-0.01,0.02,-1.32
12.032,0.00,0.01,-1.32
12.033,-0.01,0.01,-1.32
12.034,-0.01,0.02,-1.31
12.034,-0.01,0.01,-1.31
12.036,-0.02,-0.00,-1.30
12.041,0.00,0.01,-1.31
12.046,-0.00,0.03,-1.30
12.050,-0.01,0.02,-1.30
12.082,-0.01,0.01,-1.30
12.086,-0.01,0.02,-1.30
12.090,-0.01,0.01,-1.29
12.091,0.00,0.03,-1.30
12.093,-0.01,0.01,-1.31
12.094,-0.02,0.02,-1.31
12.096,-0.01,0.02,-1.30
12.096,-0.01,0.01,-1.31
12.097,-0.01,0.01,-1.31
12.098,-0.01,0.03,-1.32
12.099,-0.02,0.01,-1.31
12.118,-0.00,0.01,-1.31
12.120,-0.02,0.01,-1.31
12.121,-0.02,0.02,-1.32
12.124,0.01,0.02,-1.32
12.125,-0.01,0.00,-1.31
12.126,-0.02,0.02,-1.31
12.128,-0.00,-0.00,-1.30
12.133,-0.02,0.01,-1.31
12.166,-0.02,0.02,-1.30
12.167,-0.02,0.01,-1.32
12.168,-0.01,0.02,-1.29
12.168,-0.02,0.02,-1.30
12.175,0.00,0.01,-1.30
12.176,-0.01,0.01,-1.30
12.177,-0.03,0.02,-1.29
12.181,-0.01,0.01,-1.28
12.183,0.01,-0.01,-1.28
12.184,-0.03,0.03,-1.28
12.187,-0.02,0.03,-1.27
12.192,-0.00,0.02,-1.27
12.193,-0.01,0.02,-1.26
12.201,-0.01,0.04,-1.27
12.203,-0.03,0.01,-1.27
12.204,-0.02,0.01,-1.26
12.208,-0.02,0.02,-1.26
12.213,-0.01,0.01,-1.27
12.233,-0.03,0.03,-1.26
12.234,-0.01,0.02,-1.25
12.235,-0.01,0.02,-1.25
12.236,-0.01,0.02,-1.24
12.237,-0.00,0.02,-1.23
12.264,-0.01,0.02,-1.25
12.265,-0.01,0.02,-1.25
12.266,-0.01,0.01,-1.26
12.267,-0.00,0.03,-1.24
12.268,-0.02,0.03,-1.26
12.269,-0.02,0.01,-1.26
12.270,-0.02,0.02,-1.25
12.271,-0.01,0.01,-1.26
12.305,-0.02,0.02,-1.26
12.310,-0.02,0.02,-1.26
12.311,-0.01,0.03,-1.25
12.312,-0.01,0.02,-1.26
12.313,-0.03,0.00,-1.26
12.315,-0.01,0.02,-1.26
12.316,-0.01,0.03,-1.26
12.319,-0.02,0.00,-1.27
12.320,-0.03,0.02,-1.27
12.321,-0.02,0.01,-1.26
12.324,-0.01,0.02,-1.27
12.325,-0.02,0.02,-1.28
12.331,-0.02,0.02,-1.28
12.335,-0.02,0.02,-1.26
12.337,-0.02,0.02,-1.29
12.354,-0.02,0.03,-1.28
12.356,-0.01,0.00,-1.27
12.357,-0.02,0.03,-1.27
12.358,-0.02,0.02,-1.29
12.359,-0.01,0.02,-1.28
12.363,-0.00,0.01,-1.27
12.368,-0.02,0.01,-1.28
12.374,-0.01,0.03,-1.29
12.394,-0.01,0.01,-1.28
12.397,-0.02,0.02,-1.28
12.401,-0.01,0.01,-1.28
12.404,-0.02,0.02,-1.28
12.406,-0.03,0.03,-1.29
12.410,-0.02,0.02,-1.27
12.411,-0.01,0.01,-1.29
12.412,-0.02,0.01,-1.28
12.413,-0.01,0.02,-1.28
12.420,-0.02,0.03,-1.29
12.421,-0.01,0.02,-1.30
12.425,-0.00,0.02,-1.30
12.429,0.00,0.01,-1.30
12.434,-0.02,0.02,-1.30
12.452,-0.04,0.01,-1.30
12.453,-0.01,0.00,-1.31
12.454,-0.00,0.02,-1.31
12.455,-0.02,0.01,-1.31
12.456,-0.02,0.02,-1.32
12.461,-0.01,0.02,-1.32
12.466,-0.02,0.03,-1.33
12.470,-0.03,0.03,-1.31
12.475,-0.01,0.03,-1.32
12.480,-0.02,0.02,-1.32
12.482,-0.01,0.01,-1.33
12.508,0.00,0.01,-1.33
12.511,-0.00,0.02,-1.32
12.512,-0.02,0.01,-1.32
12.513,-0.03,0.01,-1.32
12.514,-0.01,0.01,-1.33
12.515,-0.01,0.02,-1.31
12.515,-0.02,0.03,-1.33
12.517,-0.01,0.01,-1.32
12.538,-0.02,0.02,-1.31
12.539,-0.01,0.01,-1.32
12.540,-0.01,0.02,-1.32
12.541,-0.01,0.00,-1.32
12.542,0.01,0.01,-1.31
12.544,-0.01,0.02,-1.31
12.549,0.00,0.01,-1.30
12.575,-0.02,0.01,-1.31
12.579,-0.01,0.01,-1.31
12.582,-0.02,0.03,-1.30
12.586,-0.01,0.02,-1.31
12.589,-0.01,0.01,-1.31
12.593,-0.01,0.02,-1.31
12.596,-0.01,0.03,-1.30
12.599,-0.03,0.02,-1.29
12.601,-0.01,0.01,-1.30
12.603,-0.02,0.01,-1.31
12.604,-0.01,0.01,-1.30
12.606,-0.03,-0.00,-1.30
12.609,-0.01,0.02,-1.30
12.614,-0.03,0.03,-1.30
12.637,0.01,0.02,-1.30
12.639,-0.02,0.02,-1.30
12.641,-0.01,0.01,-1.30
12.643,-0.01,0.01,-1.30
12.645,-0.00,0.01,-1.28
12.647,-0.02,0.01,-1.29
12.648,-0.01,0.01,-1.29
12.650,-0.01,0.02,-1.30
12.652,-0.02,0.03,-1.30
12.667,-0.02,0.02,-1.29
12.670,-0.00,0.01,-1.30
12.671,-0.01,0.02,-1.29
12.672,-0.02,0.01,-1.28
12.674,-0.01,0.01,-1.29
12.702,0.01,0.01,-1.29
12.703,-0.00,0.02,-1.29
12.704,0.01,0.03,-1.28
12.706,-0.02,0.01,-1.29
12.708,-0.01,0.02,-1.28
12.709,0.00,0.01,-1.28
12.711,-0.02,0.01,-1.28
12.714,-0.01,0.02,-1.29
12.716,-0.02,0.01,-1.28
12.717,-0.00,0.03,-1.29
12.738,-0.02,0.02,-1.28
12.739,-0.01,0.02,-1.29
12.740,-0.03,0.02,-1.28
12.741,-0.01,0.01,-1.28
12.742,-0.01,0.04,-1.27
12.745,-0.01,0.01,-1.29
12.748,-0.01,0.03,-1.27
12.753,0.01,0.01,-1.27
12.770,-0.01,0.02,-1.28
12.772,-0.02,0.03,-1.26
12.773,0.01,-0.00,-1.27
12.774,-0.01,0.01,-1.27
12.776,-0.02,0.02,-1.27
12.779,-0.01,0.01,-1.26
12.784,-0.01,0.02,-1.26
12.788,-0.00,0.01,-1.26
12.825,-0.01,0.03,-1.26
12.837,-0.01,0.02,-1.27
12.841,-0.00,0.02,-1.27
12.844,-0.00,0.03,-1.27
12.847,-0.01,0.03,-1.27
12.861,-0.01,0.01,-1.26
12.862,-0.01,0.01,-1.26
12.863,-0.00,0.01,-1.26
12.864,-0.01,0.03,-1.26
12.866,-0.02,0.02,-1.26
12.868,-0.01,0.01,-1.25
12.870,0.01,-0.00,-1.26
12.871,-0.00,0.02,-1.25
12.873,-0.03,0.01,-1.27
12.874,0.01,0.02,-1.25
12.875,-0.02,0.02,-1.26
12.877,-0.02,0.03,-1.24
12.879,-0.01,0.02,-1.25
12.883,-0.02,-0.01,-1.26
12.884,-0.02,0.02,-1.26
12.886,-0.01,0.01,-1.24
12.887,-0.01,0.02,-1.24
12.908,-0.01,0.01,-1.26
12.910,-0.02,0.02,-1.26
12.912,-0.02,0.02,-1.26
12.914,-0.01,0.03,-1.26
12.916,-0.01,0.01,-1.26
12.919,-0.01,0.01,-1.26
12.923,-0.01,0.03,-1.27
12.926,-0.02,0.04,-1.28
12.930,-0.02,0.00,-1.27
12.935,-0.02,0.00,-1.28
12.946,-0.02,0.02,-1.29
12.948,-0.02,0.02,-1.28
12.950,-0.00,-0.00,-1.30
12.953,-0.01,0.02,-1.28
12.956,-0.02,0.02,-1.28
12.959,0.00,0.02,-1.28
12.962,-0.01,0.04,-1.28
12.985,-0.02,0.02,-1.29
12.987,-0.01,0.01,-1.30
12.988,-0.01,0.03,-1.30
12.989,-0.03,0.01,-1.29
12.990,-0.01,0.01,-1.29
12.992,0.00,0.01,-1.28
12.993,0.01,0.02,-1.29
13.019,-0.01,0.02,-1.32
13.023,-0.01,0.01,-1.28
13.024,-0.00,0.01,-1.29
13.026,-0.01,0.03,-1.29
13.028,-0.01,0.03,-1.30
13.030,-0.01,0.03,-1.29
13.031,-0.01,0.02,-1.29
13.034,-0.01,0.03,-1.30
13.036,-0.02,0.02,-1.30
13.037,-0.00,0.02,-1.28
13.063,-0.00,0.02,-1.28
13.065,-0.02,0.02,-1.30
13.066,-0.01,0.01,-1.28
13.068,-0.00,0.01,-1.28
13.070,-0.01,0.04,-1.27
13.072,-0.01,0.01,-1.29
13.073,-0.01,0.02,-1.27
13.075,-0.03,0.03,-1.27
13.077,-0.01,0.03,-1.28
13.095,-0.00,0.02,-1.25
13.097,-0.02,0.03,-1.27
13.098,-0.01,0.03,-1.26
13.099,-0.03,0.00,-1.26
13.101,-0.01,0.03,-1.27
13.102,0.00,0.02,-1.26
13.108,-0.02,0.00,-1.26
13.128,-0.01,0.04,-1.24
13.131,-0.00,0.03,-1.25
13.133,-0.01,0.01,-1.25
13.135,-0.01,0.01,-1.26
13.136,-0.01,0.03,-1.25
13.137,-0.03,0.03,-1.28
13.138,-0.02,0.05,-1.26
13.165,-0.01,0.02,-1.25
13.166,-0.01,0.03,-1.27
13.168,-0.02,0.02,-1.26
13.169,-0.00,0.03,-1.27
13.170,-0.01,0.03,-1.28
13.174,-0.01,0.02,-1.26
13.176,0.00,0.03,-1.26
13.177,-0.01,0.03,-1.27
13.178,-0.02,0.00,-1.26
13.198,-0.01,0.02,-1.27
13.199,-0.02,0.02,-1.27
13.201,0.02,0.03,-1.27
13.202,-0.01,0.03,-1.26
13.203,0.00,0.02,-1.26
13.204,-0.01,0.02,-1.27
13.227,-0.00,0.02,-1.26
13.232,-0.01,0.03,-1.28
13.237,-0.03,0.03,-1.27
13.247,0.01,0.00,-1.26
13.248,-0.01,0.02,-1.26
13.249,0.01,0.00,-1.25
13.250,-0.03,0.02,-1.27
13.251,-0.00,0.02,-1.26
13.252,0.01,0.03,-1.26
13.253,-0.00,0.01,-1.27
13.254,-0.01,0.03,-1.26
13.276,-0.01,0.01,-1.26
13.279,-0.00,0.02,-1.25
13.281,-0.00,0.01,-1.26
13.285,-0.01,0.03,-1.25
13.287,-0.00,0.02,-1.24
13.289,-0.02,0.02,-1.25
13.290,0.00,0.02,-1.23
13.292,-0.01,0.02,-1.23
13.293,-0.01,0.02,-1.25
13.312,-0.00,0.02,-1.24
13.316,-0.02,-0.01,-1.23
13.319,-0.02,-0.00,-1.23
13.322,-0.01,0.01,-1.25
13.327,-0.00,0.03,-1.24
13.330,-0.01,0.01,-1.24
13.334,0.01,0.03,-1.24
13.340,-0.02,0.01,-1.23
13.341,-0.02,0.03,-1.23
13.342,0.00,0.00,-1.23
13.342,-0.02,0.04,-1.23
13.358,-0.00,0.01,-1.23
13.359,-0.00,0.02,-1.23
13.360,-0.03,0.03,-1.24
13.363,-0.01,0.01,-1.22
13.366,-0.01,0.04,-1.23
13.369,0.01,0.01,-1.23
13.372,-0.03,0.02,-1.23
13.413,-0.02,0.03,-1.25
13.415,-0.00,0.01,-1.24
13.416,0.01,0.01,-1.24
13.418,-0.01,0.02,-1.23
13.419,-0.00,0.01,-1.25
13.420,-0.01,0.04,-1.25
13.421,-0.00,0.04,-1.25
13.423,-0.01,0.02,-1.24
13.424,-0.00,0.02,-1.26
13.425,-0.00,0.01,-1.25
13.426,-0.01,0.02,-1.26
13.428,-0.01,0.02,-1.26
13.429,-0.02,0.04,-1.27
13.461,-0.01,0.02,-1.27
13.469,0.01,0.02,-1.28
13.471,-0.00,0.00,-1.28
13.473,-0.00,0.03,-1.28
13.475,-0.03,0.03,-1.28
13.477,-0.01,0.04,-1.27
13.480,-0.01,0.03,-1.28
13.482,0.00,0.03,-1.28
13.484,-0.02,0.02,-1.29
13.486,0.00,0.03,-1.28
13.488,-0.01,0.01,-1.30
13.490,-0.01,0.01,-1.27
13.492,-0.03,0.03,-1.28
13.496,-0.02,0.01,-1.28
13.498,-0.01,0.01,-1.27
13.531,-0.01,0.00,-1.28
13.536,-0.02,0.02,-1.27
13.543,0.00,0.02,-1.28
13.547,-0.01,0.01,-1.27
13.550,-0.00,0.02,-1.28
13.555,-0.02,0.03,-1.28
13.558,-0.04,0.02,-1.26
13.564,-0.00,0.00,-1.28
13.567,-0.02,0.04,-1.27
13.568,-0.03,0.02,-1.28
13.569,-0.00,0.02,-1.26
13.570,-0.02,0.03,-1.27
13.571,-0.03,0.03,-1.27
13.572,-0.02,0.03,-1.26
13.573,-0.01,0.02,-1.26
13.574,-0.01,0.01,-1.25
13.578,0.00,0.01,-1.25
13.579,-0.00,0.02,-1.25
13.580,-0.02,0.04,-1.25
13.584,0.01,0.03,-1.23
13.590,-0.03,0.03,-1.22
13.594,-0.02,0.03,-1.23
13.610,-0.01,0.03,-1.21
13.611,-0.01,0.01,-1.23
13.613,0.00,0.02,-1.23
13.614,-0.01,0.02,-1.21
13.615,0.00,0.03,-1.21
13.619,-0.01,0.01,-1.22
13.623,-0.01,0.01,-1.22
13.627,0.01,0.00,-1.22
13.665,-0.01,0.02,-1.22
13.672,0.01,0.01,-1.22
13.674,-0.01,0.01,-1.22
13.675,-0.03,0.02,-1.23
13.677,-0.00,0.02,-1.22
13.679,-0.01,0.01,-1.22
13.680,-0.02,0.02,-1.22
13.682,-0.03,0.04,-1.22
13.683,-0.02,0.02,-1.22
13.684,0.00,0.01,-1.22
13.690,-0.01,-0.00,-1.23
13.694,-0.02,0.03,-1.22
13.696,-0.02,0.02,-1.22
13.697,-0.01,0.00,-1.22
13.698,-0.01,0.02,-1.23
13.707,-0.01,0.00,-1.23
13.709,-0.01,0.02,-1.23
13.711,0.00,0.02,-1.23
13.713,0.00,0.03,-1.23
13.737,-0.01,0.01,-1.23
13.739,-0.01,0.01,-1.24
13.742,-0.01,0.01,-1.23
13.744,-0.00,0.02,-1.24
13.748,-0.00,0.00,-1.23
13.749,-0.01,0.03,-1.23
13.750,0.00,-0.01,-1.23
13.753,-0.03,0.05,-1.24
13.755,-0.00,-0.01,-1.22
13.756,0.00,0.02,-1.24
13.796,0.00,0.02,-1.24
13.799,-0.01,0.02,-1.24
13.800,-0.01,0.03,-1.24
13.802,-0.01,0.03,-1.23
13.803,-0.01,0.02,-1.23
13.804,-0.01,0.02,-1.23
13.805,-0.02,0.01,-1.23
13.806,-0.00,0.01,-1.25
13.807,-0.01,0.02,-1.23
13.808,-0.02,0.03,-1.23
13.809,-0.01,-0.01,-1.23
13.810,-0.00,0.04,-1.23
13.826,-0.01,0.01,-1.22
13.829,-0.02,0.03,-1.25
13.830,-0.01,0.01,-1.22
13.831,-0.01,0.02,-1.24
13.832,-0.00,0.03,-1.22
13.853,-0.02,-0.01,-1.23
13.854,-0.02,0.02,-1.23
13.855,0.00,0.01,-1.23
13.856,-0.01,0.01,-1.23
13.857,-0.01,0.02,-1.23
13.858,-0.01,0.02,-1.23
13.864,-0.00,0.01,-1.24
13.882,-0.01,0.03,-1.23
13.883,-0.01,0.01,-1.23
13.884,-0.02,0.02,-1.23
13.885,-0.01,0.02,-1.23
13.886,-0.01,0.02,-1.25
13.887,-0.00,0.01,-1.23
13.893,-0.00,0.02,-1.23
13.914,-0.02,0.01,-1.22
13.923,-0.00,0.01,-1.24
13.924,-0.01,0.02,-1.23
13.925,-0.02,0.00,-1.23
13.927,-0.01,0.00,-1.22
13.928,-0.01,0.01,-1.23
13.929,-0.01,0.02,-1.24
13.930,-0.01,0.01,-1.25
13.950,-0.00,0.03,-1.23
13.954,-0.01,0.01,-1.24
13.957,0.00,0.02,-1.23
13.960,-0.01,0.03,-1.24
13.964,-0.02,0.01,-1.23
13.964,-0.02,0.01,-1.24
13.965,-0.02,0.01,-1.24
13.966,-0.02,0.03,-1.23
13.970,0.00,0.00,-1.23
13.973,-0.02,0.00,-1.23
13.978,-0.01,0.03,-1.23
13.991,-0.02,0.00,-1.23
13.992,0.00,0.01,-1.23
14.000,-0.01,0.01,-1.23
14.002,-0.00,-0.01,-1.22
14.004,-0.01,0.03,-1.21
14.006,-0.03,0.01,-1.23
14.008,-0.01,0.01,-1.22
14.031,-0.01,0.03,-1.22
14.036,-0.02,0.02,-1.20
14.037,-0.02,0.01,-1.21
14.038,-0.00,0.01,-1.21
14.039,-0.01,0.03,-1.22
14.039,0.00,0.02,-1.23
14.040,-0.01,-0.01,-1.22
14.042,-0.01,0.03,-1.22
14.072,-0.02,0.04,-1.21
14.075,0.00,0.02,-1.20
